,classification,atmosphere,obj_energy,obj_bandwidth,obj_latency,field_size,number_of_nodes,physical_topology,sampling_rate,best_technique
1629,Detection,Vacuum Space,0.2,0.8,0.2,City Block,10,Bus,10,DBST
1630,Detection,Vacuum Space,0.8,0.2,0.2,City Block,10,Bus,10,DBST
1631,Detection,Vacuum Space,0.2,0.2,0.8,City Block,10,Bus,50,DBST
1632,Detection,Vacuum Space,0.2,0.8,0.2,City Block,10,Bus,50,DBST
1633,Detection,Vacuum Space,0.8,0.2,0.2,City Block,10,Bus,50,DBST
1634,Detection,Vacuum Space,0.2,0.2,0.8,City Block,10,Bus,100,DBST
1635,Detection,Vacuum Space,0.2,0.8,0.2,City Block,10,Bus,100,DBST
1636,Detection,Vacuum Space,0.8,0.2,0.2,City Block,10,Bus,100,DBST
1637,Detection,Vacuum Space,0.2,0.2,0.8,City Block,10,Bus,10,DBST
1638,Detection,Vacuum Space,0.2,0.2,0.8,City Block,10,Bus,10,DBST
1639,Detection,Vacuum Space,0.2,0.2,0.8,City Block,10,Bus,10,DBST
1640,Detection,Vacuum Space,0.2,0.2,0.8,City Block,100,Bus,10,DBST
1641,Detection,Vacuum Space,0.2,0.8,0.2,City Block,100,Bus,10,DBST
1642,Detection,Vacuum Space,0.8,0.2,0.2,City Block,100,Bus,10,DBST
1643,Detection,Vacuum Space,0.2,0.2,0.8,City Block,100,Bus,50,DBST
1644,Detection,Vacuum Space,0.2,0.8,0.2,City Block,100,Bus,50,DBST
1645,Detection,Vacuum Space,0.8,0.2,0.2,City Block,100,Bus,50,DBST
1646,Detection,Vacuum Space,0.2,0.2,0.8,City Block,100,Bus,100,DBST
1647,Detection,Vacuum Space,0.2,0.8,0.2,City Block,100,Bus,100,DBST
1648,Detection,Vacuum Space,0.8,0.2,0.2,City Block,100,Bus,100,DBST
1649,Detection,Vacuum Space,0.2,0.2,0.8,City Block,100,Bus,10,DBST
1650,Detection,Vacuum Space,0.2,0.2,0.8,City Block,100,Bus,10,DBST
1651,Detection,Vacuum Space,0.2,0.2,0.8,City Block,100,Bus,10,DBST
1652,Detection,Vacuum Space,0.2,0.2,0.8,City Block,1000,Bus,10,DBST
1653,Detection,Vacuum Space,0.2,0.8,0.2,City Block,1000,Bus,10,DBST
1654,Detection,Vacuum Space,0.8,0.2,0.2,City Block,1000,Bus,10,DBST
1655,Detection,Vacuum Space,0.2,0.2,0.8,City Block,1000,Bus,50,DBST
1656,Detection,Vacuum Space,0.2,0.8,0.2,City Block,1000,Bus,50,DBST
1657,Detection,Vacuum Space,0.8,0.2,0.2,City Block,1000,Bus,50,DBST
1658,Detection,Vacuum Space,0.2,0.2,0.8,City Block,1000,Bus,100,DBST
1659,Detection,Vacuum Space,0.2,0.8,0.2,City Block,1000,Bus,100,DBST
1660,Detection,Vacuum Space,0.8,0.2,0.2,City Block,1000,Bus,100,DBST
1661,Detection,Vacuum Space,0.2,0.2,0.8,City Block,1000,Bus,10,DBST
1662,Detection,Vacuum Space,0.2,0.2,0.8,City Block,1000,Bus,10,DBST
1663,Detection,Vacuum Space,0.2,0.2,0.8,City Block,1000,Bus,10,DBST
1664,Detection,Vacuum Space,0.2,0.2,0.8,City,10,Bus,10,DBST
1665,Detection,Vacuum Space,0.2,0.8,0.2,City,10,Bus,10,DBST
1666,Detection,Vacuum Space,0.8,0.2,0.2,City,10,Bus,10,DBST
1667,Detection,Vacuum Space,0.2,0.2,0.8,City,10,Bus,50,DBST
1668,Detection,Vacuum Space,0.2,0.8,0.2,City,10,Bus,50,DBST
1669,Detection,Vacuum Space,0.8,0.2,0.2,City,10,Bus,50,DBST
1670,Detection,Vacuum Space,0.2,0.2,0.8,City,10,Bus,100,DBST
1671,Detection,Vacuum Space,0.2,0.8,0.2,City,10,Bus,100,DBST
1672,Detection,Vacuum Space,0.8,0.2,0.2,City,10,Bus,100,DBST
1673,Detection,Vacuum Space,0.2,0.2,0.8,City,10,Bus,10,DBST
1674,Detection,Vacuum Space,0.2,0.2,0.8,City,10,Bus,10,DBST
1675,Detection,Vacuum Space,0.2,0.2,0.8,City,10,Bus,10,DBST
1676,Detection,Vacuum Space,0.2,0.2,0.8,City,100,Bus,10,DBST
1677,Detection,Vacuum Space,0.2,0.8,0.2,City,100,Bus,10,DBST
1678,Detection,Vacuum Space,0.8,0.2,0.2,City,100,Bus,10,DBST
1679,Detection,Vacuum Space,0.2,0.2,0.8,City,100,Bus,50,DBST
1680,Detection,Vacuum Space,0.2,0.8,0.2,City,100,Bus,50,DBST
1681,Detection,Vacuum Space,0.8,0.2,0.2,City,100,Bus,50,DBST
1682,Detection,Vacuum Space,0.2,0.2,0.8,City,100,Bus,100,DBST
1683,Detection,Vacuum Space,0.2,0.8,0.2,City,100,Bus,100,DBST
1684,Detection,Vacuum Space,0.8,0.2,0.2,City,100,Bus,100,DBST
1685,Detection,Vacuum Space,0.2,0.2,0.8,City,100,Bus,10,DBST
1686,Detection,Vacuum Space,0.2,0.2,0.8,City,100,Bus,10,DBST
1687,Detection,Vacuum Space,0.2,0.2,0.8,City,100,Bus,10,DBST
1688,Detection,Vacuum Space,0.2,0.2,0.8,City,1000,Bus,10,DBST
1689,Detection,Vacuum Space,0.2,0.8,0.2,City,1000,Bus,10,DBST
1690,Detection,Vacuum Space,0.8,0.2,0.2,City,1000,Bus,10,DBST
1691,Detection,Vacuum Space,0.2,0.2,0.8,City,1000,Bus,50,DBST
1692,Detection,Vacuum Space,0.2,0.8,0.2,City,1000,Bus,50,DBST
1693,Detection,Vacuum Space,0.8,0.2,0.2,City,1000,Bus,50,DBST
1694,Detection,Vacuum Space,0.2,0.2,0.8,City,1000,Bus,100,DBST
1695,Detection,Vacuum Space,0.2,0.8,0.2,City,1000,Bus,100,DBST
1696,Detection,Vacuum Space,0.8,0.2,0.2,City,1000,Bus,100,DBST
1697,Detection,Vacuum Space,0.2,0.2,0.8,City,1000,Bus,10,DBST
1698,Detection,Vacuum Space,0.2,0.2,0.8,City,1000,Bus,10,DBST
1699,Detection,Vacuum Space,0.2,0.2,0.8,City,1000,Bus,10,DBST
1700,Detection,Object,0.2,0.2,0.8,Room,10,Star,10,Leach
1701,Detection,Object,0.2,0.8,0.2,Room,10,Star,10,Leach
1702,Detection,Object,0.8,0.2,0.2,Room,10,Star,10,Leach
1703,Detection,Object,0.2,0.2,0.8,Room,10,Star,50,Leach
1704,Detection,Object,0.2,0.8,0.2,Room,10,Star,50,Leach
1705,Detection,Object,0.8,0.2,0.2,Room,10,Star,50,Leach
1706,Detection,Object,0.2,0.2,0.8,Room,10,Star,100,Leach
1707,Detection,Object,0.2,0.8,0.2,Room,10,Star,100,Leach
1708,Detection,Object,0.8,0.2,0.2,Room,10,Star,100,Leach
1709,Detection,Object,0.2,0.2,0.8,Room,10,Star,10,Leach
1710,Detection,Object,0.2,0.2,0.8,Room,10,Star,10,Leach
1711,Detection,Object,0.2,0.2,0.8,Room,10,Star,10,Leach
1712,Detection,Object,0.2,0.2,0.8,Room,10,Star,10,Leach
1713,Detection,Object,0.2,0.2,0.8,Room,100,Star,10,Leach
1714,Detection,Object,0.2,0.2,0.8,Room,100,Star,50,Leach
1715,Detection,Object,0.2,0.2,0.8,Room,100,Star,100,Leach
1716,Detection,Object,0.2,0.2,0.8,Room,100,Star,10,Leach
1717,Detection,Object,0.2,0.2,0.8,Room,100,Star,10,Leach
1718,Detection,Object,0.2,0.2,0.8,Room,100,Star,10,Leach
1719,Detection,Object,0.2,0.2,0.8,Room,100,Star,10,Leach
1720,Detection,Object,0.8,0.2,0.2,Room,1000,Star,10,Heed
1721,Detection,Object,0.8,0.2,0.2,Room,1000,Star,50,Heed
1722,Detection,Object,0.8,0.2,0.2,Room,1000,Star,100,Heed
1723,Detection,Object,0.8,0.2,0.2,Room,1000,Star,10,Heed
1724,Detection,Object,0.8,0.2,0.2,Room,1000,Star,10,Heed
1725,Detection,Object,0.8,0.2,0.2,Room,1000,Star,10,Heed
1726,Detection,Object,0.8,0.2,0.2,Room,1000,Star,10,Heed
1727,Detection,Object,0.2,0.2,0.8,Apartment Complex,10,Star,10,Heed
1728,Detection,Object,0.2,0.8,0.2,Apartment Complex,10,Star,10,Heed
1729,Detection,Object,0.8,0.2,0.2,Apartment Complex,10,Star,10,Heed
1730,Detection,Object,0.2,0.2,0.8,Apartment Complex,10,Star,50,Heed
1731,Detection,Object,0.2,0.8,0.2,Apartment Complex,10,Star,50,Heed
1732,Detection,Object,0.8,0.2,0.2,Apartment Complex,10,Star,50,Heed
1733,Detection,Object,0.2,0.2,0.8,Apartment Complex,10,Star,100,Heed
1734,Detection,Object,0.2,0.8,0.2,Apartment Complex,10,Star,100,Heed
1735,Detection,Object,0.8,0.2,0.2,Apartment Complex,10,Star,100,Heed
1736,Detection,Object,0.2,0.2,0.8,Apartment Complex,10,Star,10,Heed
1737,Detection,Object,0.2,0.2,0.8,Apartment Complex,10,Star,10,Heed
1738,Detection,Object,0.2,0.2,0.8,Apartment Complex,10,Star,10,Heed
1739,Detection,Object,0.2,0.2,0.8,Apartment Complex,10,Star,10,Heed
1740,Detection,Object,0.2,0.2,0.8,Apartment Complex,100,Star,10,Heed
1741,Detection,Object,0.2,0.8,0.2,Apartment Complex,100,Star,10,Heed
1742,Detection,Object,0.8,0.2,0.2,Apartment Complex,100,Star,10,Heed
1743,Detection,Object,0.2,0.2,0.8,Apartment Complex,100,Star,50,Heed
1744,Detection,Object,0.2,0.8,0.2,Apartment Complex,100,Star,50,Heed
1745,Detection,Object,0.8,0.2,0.2,Apartment Complex,100,Star,50,Heed
1746,Detection,Object,0.2,0.2,0.8,Apartment Complex,100,Star,100,Heed
1747,Detection,Object,0.2,0.8,0.2,Apartment Complex,100,Star,100,Heed
1748,Detection,Object,0.8,0.2,0.2,Apartment Complex,100,Star,100,Heed
1749,Detection,Object,0.2,0.2,0.8,Apartment Complex,100,Star,10,Heed
1750,Detection,Object,0.2,0.2,0.8,Apartment Complex,100,Star,10,Heed
1751,Detection,Object,0.2,0.2,0.8,Apartment Complex,100,Star,10,Heed
1752,Detection,Object,0.2,0.2,0.8,Apartment Complex,100,Star,10,Heed
1753,Detection,Human Body,0.2,0.2,0.8,Room,10,Star,10,Leach
1754,Detection,Human Body,0.2,0.8,0.2,Room,10,Star,10,Leach
1755,Detection,Human Body,0.8,0.2,0.2,Room,10,Star,10,Leach
1756,Detection,Human Body,0.2,0.2,0.8,Room,10,Star,50,Leach
1757,Detection,Human Body,0.2,0.8,0.2,Room,10,Star,50,Leach
1758,Detection,Human Body,0.8,0.2,0.2,Room,10,Star,50,Leach
1759,Detection,Human Body,0.2,0.2,0.8,Room,10,Star,100,Leach
1760,Detection,Human Body,0.2,0.8,0.2,Room,10,Star,100,Leach
1761,Detection,Human Body,0.8,0.2,0.2,Room,10,Star,100,Leach
1762,Detection,Human Body,0.2,0.2,0.8,Room,10,Star,10,Leach
1763,Detection,Human Body,0.2,0.2,0.8,Room,10,Star,10,Leach
1764,Detection,Human Body,0.2,0.2,0.8,Room,10,Star,10,Leach
1765,Detection,Human Body,0.2,0.2,0.8,Room,10,Star,10,Leach
1766,Detection,Human Body,0.2,0.2,0.8,Room,100,Star,10,Leach
1767,Detection,Human Body,0.2,0.2,0.8,Room,100,Star,50,Leach
1768,Detection,Human Body,0.2,0.2,0.8,Room,100,Star,100,Leach
1769,Detection,Human Body,0.2,0.2,0.8,Room,100,Star,10,Leach
1770,Detection,Human Body,0.2,0.2,0.8,Room,100,Star,10,Leach
1771,Detection,Human Body,0.2,0.2,0.8,Room,100,Star,10,Leach
1772,Detection,Human Body,0.2,0.2,0.8,Room,100,Star,10,Leach
1773,Detection,Human Body,0.8,0.2,0.2,Room,1000,Star,10,Heed
1774,Detection,Human Body,0.8,0.2,0.2,Room,1000,Star,50,Heed
1775,Detection,Human Body,0.8,0.2,0.2,Room,1000,Star,100,Heed
1776,Detection,Human Body,0.8,0.2,0.2,Room,1000,Star,10,Heed
1777,Detection,Human Body,0.8,0.2,0.2,Room,1000,Star,10,Heed
1778,Detection,Human Body,0.8,0.2,0.2,Room,1000,Star,10,Heed
1779,Detection,Human Body,0.8,0.2,0.2,Room,1000,Star,10,Heed
1780,Detection,Human Body,0.2,0.2,0.8,Apartment Complex,10,Star,10,Heed
1781,Detection,Human Body,0.2,0.8,0.2,Apartment Complex,10,Star,10,Heed
1782,Detection,Human Body,0.8,0.2,0.2,Apartment Complex,10,Star,10,Heed
1783,Detection,Human Body,0.2,0.2,0.8,Apartment Complex,10,Star,50,Heed
1784,Detection,Human Body,0.2,0.8,0.2,Apartment Complex,10,Star,50,Heed
1785,Detection,Human Body,0.8,0.2,0.2,Apartment Complex,10,Star,50,Heed
1786,Detection,Human Body,0.2,0.2,0.8,Apartment Complex,10,Star,100,Heed
1787,Detection,Human Body,0.2,0.8,0.2,Apartment Complex,10,Star,100,Heed
1788,Detection,Human Body,0.8,0.2,0.2,Apartment Complex,10,Star,100,Heed
1789,Detection,Human Body,0.2,0.2,0.8,Apartment Complex,10,Star,10,Heed
1790,Detection,Human Body,0.2,0.2,0.8,Apartment Complex,10,Star,10,Heed
1791,Detection,Human Body,0.2,0.2,0.8,Apartment Complex,10,Star,10,Heed
1792,Detection,Human Body,0.2,0.2,0.8,Apartment Complex,10,Star,10,Heed
1793,Detection,Human Body,0.2,0.2,0.8,Apartment Complex,100,Star,10,Heed
1794,Detection,Human Body,0.2,0.8,0.2,Apartment Complex,100,Star,10,Heed
1795,Detection,Human Body,0.8,0.2,0.2,Apartment Complex,100,Star,10,Heed
1796,Detection,Human Body,0.2,0.2,0.8,Apartment Complex,100,Star,50,Heed
1797,Detection,Human Body,0.2,0.8,0.2,Apartment Complex,100,Star,50,Heed
1798,Detection,Human Body,0.8,0.2,0.2,Apartment Complex,100,Star,50,Heed
1799,Detection,Human Body,0.2,0.2,0.8,Apartment Complex,100,Star,100,Heed
1800,Detection,Human Body,0.2,0.8,0.2,Apartment Complex,100,Star,100,Heed
1801,Detection,Human Body,0.8,0.2,0.2,Apartment Complex,100,Star,100,Heed
1802,Detection,Human Body,0.2,0.2,0.8,Apartment Complex,100,Star,10,Heed
1803,Detection,Human Body,0.2,0.2,0.8,Apartment Complex,100,Star,10,Heed
1804,Detection,Human Body,0.2,0.2,0.8,Apartment Complex,100,Star,10,Heed
1805,Detection,Human Body,0.2,0.2,0.8,Apartment Complex,100,Star,10,Heed
